"extraction_timestamp","date","time","temp","precision","type"
2023-08-03 12:58:56.271234,2023-08-05,"10:00",17,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-05,"13:00",18,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-05,"16:00",18,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-05,"19:00",17,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-05,"22:00",15,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"01:00",13,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"04:00",11,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"07:00",12,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"10:00",17,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"13:00",19,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"16:00",20,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"19:00",18,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-06,"22:00",14,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"01:00",13,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"04:00",11,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"07:00",11,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"10:00",17,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"13:00",19,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"16:00",19,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"19:00",18,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-07,"22:00",15,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"01:00",14,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"04:00",14,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"07:00",14,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"10:00",18,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"13:00",20,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"16:00",21,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"19:00",20,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-08,"22:00",16,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"01:00",15,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"04:00",13,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"07:00",13,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"10:00",18,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"13:00",22,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"16:00",22,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"19:00",21,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-09,"22:00",17,"three-hourly","forecast"
2023-08-03 12:58:56.271234,2023-08-02,"13:00",18.4,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"14:00",18.1,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"15:00",18,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"16:00",17.6,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"17:00",19.4,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"18:00",17.4,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"19:00",17.2,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"20:00",16.5,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"21:00",16.2,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"22:00",16,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"23:00",15.9,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"00:00",16.2,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"01:00",16.1,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"02:00",16,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"03:00",15.9,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"04:00",15.6,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"05:00",15.6,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"06:00",15.5,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"07:00",15.6,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"08:00",16.2,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"09:00",16.3,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"10:00",16.2,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"11:00",14.9,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"12:00",16.9,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"13:00",19.1,"hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"13:00",18.1666666666667,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"16:00",18.1333333333333,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"19:00",16.6333333333333,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-02,"22:00",15.95,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"22:00",16.2,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"01:00",16,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"04:00",15.5666666666667,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"07:00",16.0333333333333,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"10:00",16,"three-hourly","observation"
2023-08-03 12:58:56.271234,2023-08-03,"13:00",19.1,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-05,"00:00",14,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"01:00",13,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"02:00",13,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"03:00",13,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"04:00",13,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"05:00",13,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"06:00",13,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"07:00",14,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"08:00",15,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"09:00",17,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"10:00",17,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"11:00",17,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"12:00",17,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"13:00",18,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"14:00",18,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"15:00",18,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"16:00",18,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"17:00",17,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"18:00",17,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"19:00",17,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"20:00",16,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"21:00",15,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"22:00",15,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-05,"23:00",14,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"00:00",14,"hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"01:00",13,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"04:00",11,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"07:00",12,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"10:00",17,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"13:00",18,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"16:00",20,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"19:00",18,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-06,"22:00",14,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"01:00",12,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"04:00",9,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"07:00",11,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"10:00",18,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"13:00",20,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"16:00",20,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"19:00",17,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-07,"22:00",15,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"01:00",14,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"04:00",13,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"07:00",14,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"10:00",18,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"13:00",20,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"16:00",21,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"19:00",20,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-08,"22:00",17,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"01:00",16,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"04:00",14,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"07:00",14,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"10:00",19,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"13:00",22,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"16:00",23,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"19:00",21,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-09,"22:00",17,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"01:00",16,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"04:00",16,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"07:00",16,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"10:00",20,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"13:00",23,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"16:00",23,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"19:00",22,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-10,"22:00",18,"three-hourly","forecast"
2023-08-04 12:48:56.36208,2023-08-03,"12:00",16.9,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"13:00",19.1,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"14:00",18.8,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"15:00",18.8,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"16:00",19.8,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"17:00",18.3,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"18:00",17.3,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"19:00",17.4,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"20:00",16.5,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"21:00",15.6,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"22:00",14.4,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"23:00",13.6,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"00:00",13.6,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"01:00",13.9,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"02:00",14.5,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"03:00",14.7,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"04:00",13.8,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"05:00",13.9,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"06:00",13,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"07:00",13.5,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"08:00",14.4,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"09:00",15.3,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"10:00",15.7,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"11:00",16.1,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"12:00",16.6,"hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"13:00",18.9,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"16:00",18.4666666666667,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"19:00",16.5,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-03,"22:00",14,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"22:00",13.6,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"01:00",14.3666666666667,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"04:00",13.5666666666667,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"07:00",14.4,"three-hourly","observation"
2023-08-04 12:48:56.36208,2023-08-04,"10:00",16.1333333333333,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-06,"00:00",13,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"01:00",13,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"02:00",12,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"03:00",12,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"04:00",11,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"05:00",11,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"06:00",11,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"07:00",12,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"08:00",14,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"09:00",16,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"10:00",17,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"11:00",18,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"12:00",18,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"13:00",19,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"14:00",19,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"15:00",20,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"16:00",20,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"17:00",19,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"18:00",19,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"19:00",18,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"20:00",16,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"21:00",15,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"22:00",14,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-06,"23:00",13,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"00:00",13,"hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"01:00",12,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"04:00",9,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"07:00",10,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"10:00",17,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"13:00",20,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"16:00",19,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"19:00",17,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-07,"22:00",14,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"01:00",13,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"04:00",12,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"07:00",14,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"10:00",17,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"13:00",20,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"16:00",21,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"19:00",20,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-08,"22:00",17,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"01:00",16,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"04:00",14,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"07:00",15,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"10:00",19,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"13:00",22,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"16:00",23,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"19:00",21,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-09,"22:00",16,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"01:00",15,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"04:00",15,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"07:00",16,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"10:00",21,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"13:00",23,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"16:00",23,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"19:00",21,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-10,"22:00",17,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"01:00",17,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"04:00",16,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"07:00",16,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"10:00",19,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"13:00",21,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"16:00",21,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"19:00",20,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-11,"22:00",16,"three-hourly","forecast"
2023-08-05 12:46:21.05598,2023-08-04,"13:00",16.7,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"14:00",17.8,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"15:00",18.5,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"16:00",18.1,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"17:00",17.4,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"18:00",16.5,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"19:00",15.9,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"20:00",15.3,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"21:00",13.8,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"22:00",13.6,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"23:00",13.6,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"00:00",13.4,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"01:00",13.3,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"02:00",13.4,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"03:00",13.3,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"04:00",13.6,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"05:00",13.3,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"06:00",13.3,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"07:00",14,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"08:00",14.9,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"09:00",17,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"10:00",17.7,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"11:00",17.7,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"12:00",18,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"13:00",15.7,"hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"13:00",17.6666666666667,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"16:00",17.3333333333333,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"19:00",15,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-04,"22:00",13.6,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"22:00",13.4,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"01:00",13.3333333333333,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"04:00",13.4,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"07:00",15.3,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"10:00",17.8,"three-hourly","observation"
2023-08-05 12:46:21.05598,2023-08-05,"13:00",15.7,"three-hourly","observation"
2023-08-06 12:45:15.177838,2023-08-07,"00:00",12,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"01:00",11,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"02:00",10,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"03:00",10,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"04:00",9,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"05:00",9,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"06:00",10,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"07:00",11,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"08:00",13,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"09:00",16,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"10:00",17,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"11:00",18,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"12:00",19,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"13:00",20,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"14:00",20,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"15:00",20,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"16:00",20,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"17:00",19,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"18:00",18,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"19:00",17,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"20:00",16,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"21:00",16,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"22:00",15,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-07,"23:00",14,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"00:00",14,"hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"01:00",14,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"04:00",13,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"07:00",14,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"10:00",17,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"13:00",20,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"16:00",20,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"19:00",19,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-08,"22:00",16,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"01:00",15,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"04:00",14,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"07:00",14,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"10:00",18,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"13:00",22,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"16:00",23,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"19:00",22,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-09,"22:00",17,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"01:00",16,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"04:00",15,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"07:00",16,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"10:00",20,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"13:00",22,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"16:00",23,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"19:00",21,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-10,"22:00",18,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"01:00",17,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"04:00",16,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"07:00",16,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"10:00",19,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"13:00",21,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"16:00",21,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"19:00",19,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-11,"22:00",15,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"01:00",14,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"04:00",13,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"07:00",13,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"10:00",17,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"13:00",19,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"16:00",19,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"19:00",18,"three-hourly","forecast"
2023-08-06 12:45:15.177838,2023-08-12,"22:00",15,"three-hourly","forecast"
